id,tweet_url,img_url,labels,labels_value,labels_Final,tweet_text,labels_str
1063835504918085633,https://twitter.com/user/status/1063835504918085633,http://pbs.twimg.com/media/DsOAwPCV4AEtovJ.jpg,"[0, 2, 2]",2,1,"EvilAngel – Helena Kramer – Huge Cock Fucks MILF’s Cunt, Big Boobs https://t.co/JZlcqf6Rnf https://t.co/TJySx072yI","['NotHate', 'Sexist', 'Sexist']"
1113143746533748737,https://twitter.com/user/status/1113143746533748737,http://pbs.twimg.com/media/D3KuVr-W4AAM1p1.jpg,"[1, 2, 2]",2,1,Full Movie: https://t.co/4QZyjXIEtj Pornstar with huge tits Angelina Valentine fingering her cunt hard... https://t.co/lEg9luSZll,"['Racist', 'Sexist', 'Sexist']"
1035893562204987393,https://twitter.com/user/status/1035893562204987393,http://pbs.twimg.com/media/DmA7tJEXsAAAvNk.jpg,"[2, 2, 2]",2,1,Via: https://t.co/idpU8tFyd7 Solo babe Eve Angel removes denim skirt and pantyhose before spreading twat... https://t.co/9QYaklyty5,"['Sexist', 'Sexist', 'Sexist']"
1113988811632054272,https://twitter.com/user/status/1113988811632054272,http://pbs.twimg.com/media/D3Wu6J0WwAIfUja.jpg,"[2, 0, 2]",2,n,Locked and plugged. This #faggot is ready for bed. #teamlocked #gaychastity https://t.co/M1umLnBqMG,"['Sexist', 'NotHate', 'Sexist']"
1115289777186713607,https://twitter.com/user/status/1115289777186713607,http://pbs.twimg.com/media/D3pOIwxWkAAjVV8.jpg,"[2, 2, 0]",2,n,"fucking air headed cunt, eats all the time bananas ffs https://t.co/3jetYs5a17","['Sexist', 'Sexist', 'NotHate']"
1044649666250518528,https://twitter.com/user/status/1044649666250518528,http://pbs.twimg.com/media/Dn9XVNBXUAABNXq.jpg,"[2, 2, 0]",2,n,“I’M GONNA FUCK YOUR FUCKING FANNY OFF YOU TWAT!” https://t.co/8RMmyarOAs,"['Sexist', 'Sexist', 'NotHate']"
1106611351936327680,https://twitter.com/user/status/1106611351936327680,http://pbs.twimg.com/ext_tw_video_thumb/1106611242674720768/pu/img/ehwcMlI6Z7iykxcP.jpg,"[0, 2, 2]",2,n,Outdoor Cunt https://t.co/zhBbrMzfDo,"['NotHate', 'Sexist', 'Sexist']"
1035370236063694853,https://twitter.com/user/status/1035370236063694853,http://pbs.twimg.com/media/Dl5fviEXcAANKrv.jpg,"[0, 2, 2]",2,1,Click here to watch it: https://t.co/EznM5ZRipm Eve Angel Planting A Dildo In Her Twat... https://t.co/69vPq48xpj,"['NotHate', 'Sexist', 'Sexist']"
1063550974143344640,https://twitter.com/user/status/1063550974143344640,http://pbs.twimg.com/media/DsJ98XkU4AE0TWy.jpg,"[0, 2, 2]",2,1,@explodinater @foreteene @YtThumbnails This cunt pretty hot https://t.co/ecB6giXXYt,"['NotHate', 'Sexist', 'Sexist']"
1062335557727125504,https://twitter.com/user/status/1062335557727125504,http://pbs.twimg.com/media/Dr4sjoPU0AAncIL.jpg,"[2, 0, 2]",2,n,Stupid #SJW https://t.co/8uqA2ShdJa,"['Sexist', 'NotHate', 'Sexist']"
1110516521686704128,https://twitter.com/user/status/1110516521686704128,http://pbs.twimg.com/ext_tw_video_thumb/1110516462383497218/pu/img/eAWoiVjFKnbe6h2_.jpg,"[1, 2, 2]",2,n,"Pussy So Hot and Creamy , Made a Nigga Nut Up Less than a Minute 🤦🏽‍♂️🤷🏽‍♂️ https://t.co/VobIubBGAa","['Racist', 'Sexist', 'Sexist']"
1043567925096075268,https://twitter.com/user/status/1043567925096075268,http://pbs.twimg.com/media/Dnt_fn1X0Ac-RwC.jpg,"[2, 2, 2]",2,0,When he’s not being a little twat he is actually a very nice human being to be around x https://t.co/FZmuK4ryYX,"['Sexist', 'Sexist', 'Sexist']"
1117325968094453766,https://twitter.com/user/status/1117325968094453766,http://pbs.twimg.com/media/D4GKCnFWwAAbmoy.jpg,"[2, 2, 0]",2,n,If you need an urban slang definition this is a cunt standing next to a bus https://t.co/PENuZ1u2Cq,"['Sexist', 'Sexist', 'NotHate']"
1108828018666098689,https://twitter.com/user/status/1108828018666098689,http://pbs.twimg.com/media/D2NZNPPWkAQ9XCX.jpg,"[2, 0, 2]",2,1,Full Video: https://t.co/6MbsJ8W7jJ Angelina Valentine gets her shaved twat banged hardcore in the shower... https://t.co/0iwKFZDtW1,"['Sexist', 'NotHate', 'Sexist']"
1063558725217280002,https://twitter.com/user/status/1063558725217280002,http://pbs.twimg.com/media/DsKFA_BXQAIXcXh.jpg,"[2, 2, 0]",2,n,@Change_Britain Sincere you don’t know what it is you lying turd burgling cunt https://t.co/whbz3wqwyG,"['Sexist', 'Sexist', 'NotHate']"
1063506997885132800,https://twitter.com/user/status/1063506997885132800,http://pbs.twimg.com/ext_tw_video_thumb/1015001840021168128/pu/img/Mesccap86o4e4f86.jpg,"[2, 2, 0]",2,1,https://t.co/AIIfCMTRim   [JAVHD] Saki Ootsuka Asian with big round boobs is nailed in shaved twat https://t.co/iXruB9ReDv,"['Sexist', 'Sexist', 'NotHate']"
1061410992662503424,https://twitter.com/user/status/1061410992662503424,http://pbs.twimg.com/media/DrrjpqYWwAE0eMu.jpg,"[5, 2, 2]",2,n,Been bugging me aw night but the Usyk promotor looks like the cunt from bogus #USYK https://t.co/7GbCqKQaWQ,"['OtherHate', 'Sexist', 'Sexist']"
1061019792767942656,https://twitter.com/user/status/1061019792767942656,http://pbs.twimg.com/media/Drl_2oAWoAYozhk.jpg,"[2, 5, 2]",2,n,"That poor cunt who shouts ""shearwater"" on a crowded seawatch at a Fulmar... https://t.co/oGrkBISTtI","['Sexist', 'OtherHate', 'Sexist']"
1109595153549967360,https://twitter.com/user/status/1109595153549967360,http://pbs.twimg.com/media/D2YS0suX4AAvJIZ.jpg,"[2, 2, 2]",2,1,"Not just the tits are whipped. From the ""Impaled cunt"" series at https://t.co/A0hdZZJfRB https://t.co/YR09xGpZuU","['Sexist', 'Sexist', 'Sexist']"
1105494046854836224,https://twitter.com/user/status/1105494046854836224,http://pbs.twimg.com/media/D1eA-iDXgAMT801.jpg,"[2, 0, 2]",2,1,By: https://t.co/1SVukR99kr Awesome brunette bitch Veronica is showing her nasty side and cunt... https://t.co/VfErZePdXA,"['Sexist', 'NotHate', 'Sexist']"
1116505765718712321,https://twitter.com/user/status/1116505765718712321,http://pbs.twimg.com/ext_tw_video_thumb/1116505748446617600/pu/img/ybXoUfb1yS-XL5ql.jpg,"[0, 2, 2]",2,n,I Need A Nigga That's Gonna Fuck Me While I Sleep So I Can Wakeup To A Booty Full Of Cum https://t.co/tKnrp0RTWo,"['NotHate', 'Sexist', 'Sexist']"
1064186598189867008,https://twitter.com/user/status/1064186598189867008,http://pbs.twimg.com/ext_tw_video_thumb/1064186515880902659/pu/img/EgxjI2H5lkgDnTg8.jpg,"[0, 2, 2]",2,1,@HesAProperCunt see her? She’s a cunt https://t.co/9RBoszAWxR,"['NotHate', 'Sexist', 'Sexist']"
1063633248985608192,https://twitter.com/user/status/1063633248985608192,http://pbs.twimg.com/media/DsLIyhcUwAAKxs8.jpg,"[0, 2, 2]",2,0,"HAVE AN EVEN BETTER TOMORROW, DONNIE, Dept. @realDonaldTrump you twat... https://t.co/DURDWqvild","['NotHate', 'Sexist', 'Sexist']"
1064311334941057024,https://twitter.com/user/status/1064311334941057024,http://pbs.twimg.com/tweet_video_thumb/DsUxeLnVAAYrG0l.jpg,"[0, 2, 2]",2,0,"Here, we have a man-hating, angry as fuck, agenda of rage, bitter dyke. #StarWars #TheLastJedi https://t.co/3H2ZSvCCE1","['NotHate', 'Sexist', 'Sexist']"
1109010717112496128,https://twitter.com/user/status/1109010717112496128,http://pbs.twimg.com/media/D2P_XmdWsAApHF_.jpg,"[2, 2, 0]",2,n,"I was doing random searches on Google. I typed ""Clueless cunt"". This came back. Google knows all https://t.co/Mzbo9o2ND3","['Sexist', 'Sexist', 'NotHate']"
1114268047114633218,https://twitter.com/user/status/1114268047114633218,http://pbs.twimg.com/ext_tw_video_thumb/1114214466206539776/pu/img/V2W1_c6uHhzlAtcR.jpg,"[0, 2, 2]",2,n,@allanharper1920 Clowned's a nigger faggot https://t.co/kwm5L9KFwa #like4like #follow4follow  You're rocking on twitter :D,"['NotHate', 'Sexist', 'Sexist']"
1107839807793885184,https://twitter.com/user/status/1107839807793885184,http://pbs.twimg.com/media/D1_WbbcWoAEbq8p.jpg,"[0, 2, 2]",2,n,the necklace says cunt https://t.co/GcGNpr9emX,"['NotHate', 'Sexist', 'Sexist']"
1036102162290499584,https://twitter.com/user/status/1036102162290499584,http://pbs.twimg.com/media/DmD5bBMUUAUq08q.jpg,"[2, 2, 2]",2,n,@LoriKoza No one wants to hear from an ugly twat. https://t.co/UaMA70NGxO,"['Sexist', 'Sexist', 'Sexist']"
1055186070571233280,https://twitter.com/user/status/1055186070571233280,http://pbs.twimg.com/media/DqTGIptXQAA-SJQ.jpg,"[0, 2, 2]",2,n,@YPLAC I’ll drive a big car despite not being  able to park it. #Cunt https://t.co/cmPkdx2V95,"['NotHate', 'Sexist', 'Sexist']"
1064007235779612672,https://twitter.com/user/status/1064007235779612672,http://pbs.twimg.com/tweet_video_thumb/DsQc4LnUUAEMM0-.jpg,"[2, 0, 2]",2,n,Who's gonna be the lucky cunt? https://t.co/JQAw4rLDD4,"['Sexist', 'NotHate', 'Sexist']"
1059019167603449856,https://twitter.com/user/status/1059019167603449856,http://pbs.twimg.com/media/DrJkULUVYAAEYxX.jpg,"[2, 2, 2]",2,n,holy fuck cunt #1 https://t.co/qQKnoMgJyY,"['Sexist', 'Sexist', 'Sexist']"
1058658554633166848,https://twitter.com/user/status/1058658554633166848,http://pbs.twimg.com/media/DrEcV7EWkAAJltz.jpg,"[2, 2, 0]",2,n,Never got in until 4 sending the cunt and now I’ve got to fry bastard fish until 3 😊😊😊😊😊 https://t.co/lnnTfla2qA,"['Sexist', 'Sexist', 'NotHate']"
1114574023692824579,https://twitter.com/user/status/1114574023692824579,http://pbs.twimg.com/ext_tw_video_thumb/1114573963118694400/pu/img/OUqDJmaImVBo6zxx.jpg,"[0, 2, 2]",2,n,Busting it down for a real nigga!!! Bruh had my ass creaming!!! @drippinatl https://t.co/LnKQesEDr4,"['NotHate', 'Sexist', 'Sexist']"
1105342617733066752,https://twitter.com/user/status/1105342617733066752,http://pbs.twimg.com/ext_tw_video_thumb/1105342578080317440/pu/img/0KLPDoD1UaOIRJOy.jpg,"[1, 2, 2]",2,n,@ReeseChanson @danielmarven 😂😂😂😂😂 no you dont choose heres the appointed nigga https://t.co/XdL5IYzBCY,"['Racist', 'Sexist', 'Sexist']"
1062452632168644609,https://twitter.com/user/status/1062452632168644609,http://pbs.twimg.com/ext_tw_video_thumb/1062452164172357633/pu/img/6PLWr2O6Q5wupSkd.jpg,"[0, 2, 2]",2,n,@pgphiz  Enjoy you little commie cunt. https://t.co/BcUshpAy8Z,"['NotHate', 'Sexist', 'Sexist']"
1064300389892276230,https://twitter.com/user/status/1064300389892276230,http://pbs.twimg.com/media/DsUnjoaXoAAQIYM.jpg,"[2, 2, 5]",2,n,"@KGonYT high time we kill ourselves? FUCK YOU LOGANO, YOU ARE AN ABSOLUTE UNDESERVING CUNT https://t.co/n8YjfcMWYy","['Sexist', 'Sexist', 'OtherHate']"
1045711035280359425,https://twitter.com/user/status/1045711035280359425,http://pbs.twimg.com/ext_tw_video_thumb/864188146048798720/pu/img/GGYP1KNYgkmH6Wjy.jpg,"[2, 2, 0]",2,0,He's Such A Little Twat! https://t.co/6xaxbC3uml,"['Sexist', 'Sexist', 'NotHate']"
1115119001594499072,https://twitter.com/user/status/1115119001594499072,http://pbs.twimg.com/media/D3my0nqUUAAWbgf.jpg,"[2, 0, 2]",2,1,Sexy blonde Chloe Toy shows her twat in hot lingerie and nylons combo https://t.co/NV6CmZAxwG https://t.co/GpRP8qWa2r,"['Sexist', 'NotHate', 'Sexist']"
1107988446725967873,https://twitter.com/user/status/1107988446725967873,http://pbs.twimg.com/media/D2BdnSuXQAIEae3.jpg,"[2, 2, 0]",2,1,Click here to watch it: https://t.co/NCR39QwIET Busty cocksucker Shyla Stylez gets her shaved cunt banged... https://t.co/qqSQRXqvUP,"['Sexist', 'Sexist', 'NotHate']"
1056957444998471680,https://twitter.com/user/status/1056957444998471680,http://pbs.twimg.com/media/DqsRMSfVYAAw5em.jpg,"[2, 5, 2]",2,0,@IvankaTrump @realDonaldTrump You complicit feckless twat! https://t.co/T74wXXxatQ,"['Sexist', 'OtherHate', 'Sexist']"
1109648111381725184,https://twitter.com/user/status/1109648111381725184,http://pbs.twimg.com/tweet_video_thumb/D2ZDCZ6XcAIxSEf.jpg,"[2, 2, 0]",2,1,"Pull out my dick, tell her kiss that. She just want a nigga with a big sack. https://t.co/pIbz2b5DDc","['Sexist', 'Sexist', 'NotHate']"
1113890645364629504,https://twitter.com/user/status/1113890645364629504,http://pbs.twimg.com/media/D3VU_8tWAAAOx9Z.jpg,"[3, 2, 2]",2,1,Just home from work.  Plenty of time to Feed the neighborhood Faggot while the wife is at Kroger's. https://t.co/5QNjc1CZbL,"['Homophobe', 'Sexist', 'Sexist']"
1114361617934716928,https://twitter.com/user/status/1114361617934716928,http://pbs.twimg.com/media/D3cB-kGUIAA2VcA.jpg,"[0, 2, 2]",2,n,Washing my used and filled cunt https://t.co/h7pjnyWMSt,"['NotHate', 'Sexist', 'Sexist']"
1114744727323201537,https://twitter.com/user/status/1114744727323201537,http://pbs.twimg.com/media/D3heZynWkAAJRam.jpg,"[2, 0, 2]",2,0,Taylor Swift BABE★COCK #babecock #cock #sissy #faggot #batecocktobabecock #TaylorSwift https://t.co/WGEqzmeE80,"['Sexist', 'NotHate', 'Sexist']"
1107341847008104449,https://twitter.com/user/status/1107341847008104449,http://pbs.twimg.com/tweet_video_thumb/D14Rg70X4AcH8Fh.jpg,"[0, 2, 2]",2,0,Lil thunder cat throw it back he can't handle that  Ion wanna talk unless a nigga finna throw a stack https://t.co/vbuu2iOE6J,"['NotHate', 'Sexist', 'Sexist']"
1043527063636979713,https://twitter.com/user/status/1043527063636979713,http://pbs.twimg.com/media/DntaVVMWkAU419b.jpg,"[2, 2, 0]",2,n,@Rie2511 FFS What a sad twat anyway a picture of me so you know you are talking to real person https://t.co/GdLtklY9Nn,"['Sexist', 'Sexist', 'NotHate']"
1114849449367490560,https://twitter.com/user/status/1114849449367490560,http://pbs.twimg.com/media/D3i9pewW4AAHz7i.jpg,"[2, 2, 0]",2,n,this cunt never knows when to stop https://t.co/91zWZeGY6C,"['Sexist', 'Sexist', 'NotHate']"
1105648483669667845,https://twitter.com/user/status/1105648483669667845,http://pbs.twimg.com/media/D1gNb35UkAAIjrm.jpg,"[2, 2, 0]",2,n,Indeed... But not just any cunt will do https://t.co/Kzp49vEqhd,"['Sexist', 'Sexist', 'NotHate']"
1062782223651205120,https://twitter.com/user/status/1062782223651205120,http://pbs.twimg.com/ext_tw_video_thumb/1032034601739288576/pu/img/Rtn4bX0Joe-8reEF.jpg,"[2, 2, 0]",2,1,https://t.co/AIIfCMTRim   [JAVHD] Nozomi Aiuchi Asian has cum pouring from fucked asshole and twat https://t.co/ubTAvI6QjC,"['Sexist', 'Sexist', 'NotHate']"
1061108080895819777,https://twitter.com/user/status/1061108080895819777,http://pbs.twimg.com/media/DrnQKyDX4AAyxe3.jpg,"[2, 2, 2]",2,n,@cryptic_yin then explain this cunT https://t.co/SeaumFtMHB,"['Sexist', 'Sexist', 'Sexist']"
1108229003310071808,https://twitter.com/user/status/1108229003310071808,http://pbs.twimg.com/media/D2E4YnoUgAANBDU.jpg,"[2, 2, 2]",2,n,@24istheonlyone Here’s a cunt representing the United States https://t.co/UkYRGLliON,"['Sexist', 'Sexist', 'Sexist']"
1105444455203684352,https://twitter.com/user/status/1105444455203684352,http://pbs.twimg.com/media/D1dT3eFXQAI4tNh.jpg,"[0, 2, 2]",2,n,Fucking love poz seed shot up my fucking cunt. Multiple loads are even better. Proud poz cumdump. https://t.co/cN2nalL51o,"['NotHate', 'Sexist', 'Sexist']"
1105135961355116544,https://twitter.com/user/status/1105135961355116544,http://pbs.twimg.com/media/D1Y7SbJVYAE228-.jpg,"[2, 2, 1]",2,n,"@nowthisnews WAIT A MINUTE, I thought cunt was a compliment just last year according to libtards? Hmmmmmm https://t.co/XDlqc19Wky","['Sexist', 'Sexist', 'Racist']"
1107693626036023296,https://twitter.com/user/status/1107693626036023296,http://pbs.twimg.com/tweet_video_thumb/D19RehuX4AMQEYr.jpg,"[2, 0, 2]",2,n,@xsqoof @PlayApex Funny cunt https://t.co/gSzo3BfUqr,"['Sexist', 'NotHate', 'Sexist']"
1113509227866271744,https://twitter.com/user/status/1113509227866271744,http://pbs.twimg.com/media/D3P6vfvWwAEZJQo.jpg,"[2, 2, 2]",2,1,Full Gallery: https://t.co/bTuNzT9G6L Latina MILF with big tits Ariella Ferrera spreading her hairy cunt... https://t.co/VkOzDSdlCS,"['Sexist', 'Sexist', 'Sexist']"
1056489818618650624,https://twitter.com/user/status/1056489818618650624,http://pbs.twimg.com/media/Dqln4olVAAgoe4r.jpg,"[2, 0, 2]",2,n,Dumb cunt https://t.co/jrXRyDs6z8,"['Sexist', 'NotHate', 'Sexist']"
1043610777851240450,https://twitter.com/user/status/1043610777851240450,http://pbs.twimg.com/ext_tw_video_thumb/1043610755155861504/pu/img/1oKn4ax29BZxX6fE.jpg,"[2, 0, 2]",2,n,Slippery twat 😂 https://t.co/OOxRLeNiqy,"['Sexist', 'NotHate', 'Sexist']"
1113657886805241856,https://twitter.com/user/status/1113657886805241856,http://pbs.twimg.com/media/D3SB8RJXsAEQ0XO.jpg,"[2, 0, 2]",2,0,Cumdump faggot needs real men https://t.co/yL8CAY5QzI,"['Sexist', 'NotHate', 'Sexist']"
1107831323119497217,https://twitter.com/user/status/1107831323119497217,http://pbs.twimg.com/tweet_video_thumb/D1_OtosWkAIsHjf.jpg,"[2, 0, 2]",2,n,Fuck a nigga I can do bad all by myself https://t.co/CcCzpK20oh,"['Sexist', 'NotHate', 'Sexist']"
1036048046533038080,https://twitter.com/user/status/1036048046533038080,http://pbs.twimg.com/media/DmDINUCWwAAF9rg.jpg,"[2, 2, 0]",2,n,Okay  right  hang on here you twat https://t.co/m6XbL1Vr2t,"['Sexist', 'Sexist', 'NotHate']"
1108146648599789569,https://twitter.com/user/status/1108146648599789569,http://pbs.twimg.com/media/D2Dtf4EU8AAFaZ0.jpg,"[2, 2, 0]",2,n,"Innocent dog, and one ugly cunt. Arrest this fat fuck 🖕🏼 https://t.co/yMZ8nEYl9L","['Sexist', 'Sexist', 'NotHate']"
1055187906330017793,https://twitter.com/user/status/1055187906330017793,http://pbs.twimg.com/tweet_video_thumb/DqTHzMfXgAEF4PY.jpg,"[2, 2, 5]",2,n,@KdbFabulous @dee_bhoy @ImpressionistAL Not bad for a loser you begrudging cunt 🖕🇮🇪🤣 https://t.co/lOuavVSKfa,"['Sexist', 'Sexist', 'OtherHate']"
1110209525167071232,https://twitter.com/user/status/1110209525167071232,http://pbs.twimg.com/media/D2hBrhGXcAA7ET-.jpg,"[2, 2, 3]",2,1,Full Video: https://t.co/L73hwo3LEx Gorgeous babe in uniform with big tits discloses her cunt... https://t.co/hld2pJPxqX,"['Sexist', 'Sexist', 'Homophobe']"
1057041671156838400,https://twitter.com/user/status/1057041671156838400,http://pbs.twimg.com/media/DqtdyREX0AAvLH6.jpg,"[2, 2, 0]",2,n,@JuzoTrash Only u u cunt https://t.co/igG1Df5KVk,"['Sexist', 'Sexist', 'NotHate']"
1058401320087011328,https://twitter.com/user/status/1058401320087011328,http://pbs.twimg.com/media/DrAyYofUwAAqMjB.jpg,"[2, 2, 0]",2,1,@IvankaTrump From women everywhere you twat! https://t.co/jzBxwoqo4U,"['Sexist', 'Sexist', 'NotHate']"
1113154278863114241,https://twitter.com/user/status/1113154278863114241,http://pbs.twimg.com/media/D3K36s2W0AIuGCg.jpg,"[2, 5, 2]",2,n,"In the eye of the beholder: ""My cunt is art"" by @mollysdailykiss  https://t.co/ZnZKQRvEBF #NSFW https://t.co/HuOeCy2Ph1","['Sexist', 'OtherHate', 'Sexist']"
1063646432744226817,https://twitter.com/user/status/1063646432744226817,http://pbs.twimg.com/ext_tw_video_thumb/1043545516326506496/pu/img/HHEVVLQmAHiH7zBz.jpg,"[0, 2, 2]",2,1,⬇ Bang Me tonight ⬇   💫💙 https://t.co/JopQnPAZ64 🍾⚠   naughty office quebecoise wet cunt floor nurse   https://t.co/2v9LbBl5Jk,"['NotHate', 'Sexist', 'Sexist']"
1056915020360097794,https://twitter.com/user/status/1056915020360097794,http://pbs.twimg.com/media/DqrqmjbWkAIPmLE.jpg,"[0, 2, 2]",2,n,@Protect_Wldlife @NatGeo @rickygervais WHAT A CUNT https://t.co/Dmsa02jNvc,"['NotHate', 'Sexist', 'Sexist']"
1049731753710157824,https://twitter.com/user/status/1049731753710157824,http://pbs.twimg.com/media/DpFldSCXcAEk9TC.jpg,"[2, 2, 5]",2,n,@DrightSauce Cheap ass Twat!!! 😆😆 https://t.co/Wqe0PhVnjW,"['Sexist', 'Sexist', 'OtherHate']"
1053870487229681664,https://twitter.com/user/status/1053870487229681664,http://pbs.twimg.com/tweet_video_thumb/DqAZnE1XgAAAdrh.jpg,"[2, 2, 2]",2,n,stfu drake i for my for free at a yard sale u dumb cunt https://t.co/4QzF6lCU2s,"['Sexist', 'Sexist', 'Sexist']"
1113170659293761538,https://twitter.com/user/status/1113170659293761538,http://pbs.twimg.com/media/D3LGz8vXkAANOxh.jpg,"[2, 2, 5]",2,n,Such a class A cunt https://t.co/UF2w2FJK6i,"['Sexist', 'Sexist', 'OtherHate']"
1057941002021945345,https://twitter.com/user/status/1057941002021945345,http://pbs.twimg.com/media/Dq6PutQWsAA_Ezb.jpg,"[2, 2, 0]",2,n,Probably in your bed you weird cunt. https://t.co/ljVDa3mh1y,"['Sexist', 'Sexist', 'NotHate']"
1024538671532335110,https://twitter.com/user/status/1024538671532335110,http://pbs.twimg.com/media/DjfkfSSUYAA0IQO.jpg,"[0, 2, 2]",2,n,Oh wow look at my fucking trust issues thanks cheyenne you fucking cunt https://t.co/uhxcOfYvMQ,"['NotHate', 'Sexist', 'Sexist']"
1107285536769748992,https://twitter.com/user/status/1107285536769748992,http://pbs.twimg.com/media/D13eU_1XQAA9Fn4.jpg,"[0, 2, 2]",2,1,By: https://t.co/CMCsXBFGZ0 Barely clothed latina MILF stripping and teasing her hairy cunt outdoor... https://t.co/qifjfFMeXg,"['NotHate', 'Sexist', 'Sexist']"
1108415592212688899,https://twitter.com/user/status/1108415592212688899,http://pbs.twimg.com/media/D2HiD_uWoAITR8c.jpg,"[2, 0, 2]",2,n,@Lrihendry EAT THIS CUNT https://t.co/kBQt6W5yJK,"['Sexist', 'NotHate', 'Sexist']"
1024086339858456581,https://twitter.com/user/status/1024086339858456581,http://pbs.twimg.com/media/DjZJEhMXoAEN4SJ.jpg,"[0, 2, 2]",2,n,Look at this cunt https://t.co/ZbkACdk3Dy,"['NotHate', 'Sexist', 'Sexist']"
1108172440017006592,https://twitter.com/user/status/1108172440017006592,http://pbs.twimg.com/media/D2EE9WOWoAAv9uW.jpg,"[2, 0, 2]",2,0,Daniel showing off his tight asshole  KIK: nlittle287  #expose #faggot #bitch #fuckboy https://t.co/pC8UV87a0L,"['Sexist', 'NotHate', 'Sexist']"
1115328938849513472,https://twitter.com/user/status/1115328938849513472,http://pbs.twimg.com/media/D3pxwnhXoAA_yRt.jpg,"[0, 2, 2]",2,1,Full Gallery: https://t.co/wq3hFbR4se Busty Latina babe Eva Angelina uses cucumber to ram her trimmed cunt with... https://t.co/bNJlpwMxfX,"['NotHate', 'Sexist', 'Sexist']"
1105162914573533185,https://twitter.com/user/status/1105162914573533185,http://pbs.twimg.com/media/D1ZT0GoWsAIK2yW.jpg,"[2, 0, 2]",2,1,By: https://t.co/L1h14N27LB Older and younger lesbians Veronica Avluv and Cali Sparks eat cunt and ass... https://t.co/ddILSRCIJu,"['Sexist', 'NotHate', 'Sexist']"
1109840869362937861,https://twitter.com/user/status/1109840869362937861,http://pbs.twimg.com/media/D2byY7tWkAEVgxd.jpg,"[0, 2, 2]",2,1,By: https://t.co/1WFzVKmPFB Stupendous asian MILF Asa Akira stripping and toying her cunt... https://t.co/P4jnMFaFfA,"['NotHate', 'Sexist', 'Sexist']"
1117510541872906240,https://twitter.com/user/status/1117510541872906240,http://pbs.twimg.com/media/D4Ix6BlXkAEHpz7.jpg,"[0, 2, 2]",2,0,#LONDON ESCORT KARLIE SIMON SEE HIM FUCK ME &amp; SPUNK UP MY #CUNT  on #AdultWork.com https://t.co/sowGzODHWb https://t.co/T8Rw2CMl9H,"['NotHate', 'Sexist', 'Sexist']"
1107052538686332928,https://twitter.com/user/status/1107052538686332928,http://pbs.twimg.com/media/D10Kaq_X0AI-cER.jpg,"[2, 2, 2]",2,1,Full Movie: https://t.co/99AgOg0Uyf Insanely seductive babe Tori Black posing and showing her sweet twat... https://t.co/OL3RfM8gBo,"['Sexist', 'Sexist', 'Sexist']"
1049966338670714881,https://twitter.com/user/status/1049966338670714881,http://pbs.twimg.com/ext_tw_video_thumb/993766219181383686/pu/img/qrK2J-gUKBv4y5RB.jpg,"[0, 2, 2]",2,1,Mao Sena gets a tasty dick to suck and slide it in her twat  https://t.co/6RjPSIXhLv,"['NotHate', 'Sexist', 'Sexist']"
1116425052088688640,https://twitter.com/user/status/1116425052088688640,http://pbs.twimg.com/tweet_video_thumb/D35Wpu6WwAMAOEz.jpg,"[0, 2, 2]",2,1,im a street bitch who needa street nigga https://t.co/fmbL9aBbz7,"['NotHate', 'Sexist', 'Sexist']"
1051470330177433600,https://twitter.com/user/status/1051470330177433600,http://pbs.twimg.com/media/DpeSrz_W0AEiBqB.jpg,"[2, 2, 5]",2,n,@JLRFB Heres a pic of the same #DFLA twat  a little later trying to provoke peaceful antifascist protesters. https://t.co/qCX4HcxPBP,"['Sexist', 'Sexist', 'OtherHate']"
1114794826392903680,https://twitter.com/user/status/1114794826392903680,http://pbs.twimg.com/media/D3iL-kJW0AAwy_Y.jpg,"[2, 1, 2]",2,n,I don’t wanna talk I put my phone on DND I’m with my other nigga tryna creep like TLC🤪 https://t.co/4v0x0NG8ys,"['Sexist', 'Racist', 'Sexist']"
1113005689218260992,https://twitter.com/user/status/1113005689218260992,http://pbs.twimg.com/media/D3Iwxr-XkAEPG1I.jpg,"[2, 2, 2]",2,1,Click here for more Pictures: https://t.co/7jvdLG6Zv2 Busty babe with tight ass and big tits plays with her cunt... https://t.co/mxxKSnt6L2,"['Sexist', 'Sexist', 'Sexist']"
1114745036992843776,https://twitter.com/user/status/1114745036992843776,http://pbs.twimg.com/media/D3hepP1WwAAjHfO.jpg,"[2, 2, 0]",2,0,Taylor Swift BABE★COCK #babecock #cock #sissy #faggot #batecocktobabecock #TaylorSwift https://t.co/sVe85i2hCg,"['Sexist', 'Sexist', 'NotHate']"
1056683250071072772,https://twitter.com/user/status/1056683250071072772,http://pbs.twimg.com/media/DqoXxIXUwAIleTY.jpg,"[0, 2, 2]",2,1,@BartHubbuch Were is your Pussy Hat you Nasty Woman. Go cry in your boyfriend's arms you walking talking twat. https://t.co/dQGQli132o,"['NotHate', 'Sexist', 'Sexist']"
1045724469980000256,https://twitter.com/user/status/1045724469980000256,http://pbs.twimg.com/media/DoMo3RlWkAMNSrV.jpg,"[2, 0, 2]",2,1,Full Gallery: https://t.co/Ld11IafwsR Filthy MILF Lacie James gets her twat fucked hardcore in the office... https://t.co/7TNfBMliEn,"['Sexist', 'NotHate', 'Sexist']"
